Desagregación,Código subregión,Subregión,Código entidad,Entidad,Pilar,Número ODS,Nombre ODS,Número meta,Nombre meta,Número indicador,Indicador,Valor,Numerador,Denominador,Año,Fuente,Unidad de medida
Municipal,SR03,Magdalena Medio,05142,Caracolí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,63.38095238,1078.11,1701,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05585,Puerto Nare,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,80.71603922,4116.518,5100,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05607,El Retiro,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,57.29479435,4666.661,8145,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05036,Angelópolis,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,56.16406797,1123.843,2001,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05591,Puerto Triunfo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,71.0261013,3659.975,5153,2018,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05576,Pueblorrico,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,54.38536605,1352.0202,2486,2018,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05031,Amalfi,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,58.13333524,4068.1708,6998,2018,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05887,Yarumal,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,71.01414744,8804.334,12398,2018,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05148,El Carmen de Viboral,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,91.54121961,17510.9199,19129,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05649,San Carlos,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,59.43224348,3417.354,5750,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05756,Sonsón,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,56.81337777,6477.2932,11401,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05147,Carepa,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,72.64231988,11372.8816,15656,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05490,Necoclí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,5.310457516,650,12240,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05310,Gómez Plata,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,3585,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05138,Cañasgordas,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,34.07403719,1704.0426,5001,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05031,Amalfi,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,56.92024318,5008.9814,8800,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05147,Carepa,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,62.70397143,7373.36,11759,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05313,Granada,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,49.82410652,2843.96,5708,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05579,Puerto Berrío,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,12319,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,48.30909091,5314,11000,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05088,Bello,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,93.63873625,112300,119929,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05425,Maceo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,39.39393939,1196,3036,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05091,Betania,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,44.13946588,1190,2696,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05209,Concordia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,44.86996794,2519,5614,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR02,Bajo Cauca,05250,El Bagre,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,7.674754697,1009,13147,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05854,Valdivia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,20.94090648,1095,5229,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05306,Giraldo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,24.78744277,379,1529,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05001,Medellín,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,98.53723877,720187,730878,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05142,Caracolí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,55.66093657,939,1687,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05628,Sabanalarga,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,29.14954157,922,3163,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05585,Puerto Nare,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,5.617118838,294,5234,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05148,El Carmen de Viboral,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,80.21454112,10768,13424,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05129,Caldas,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,79.21428221,16151,20389,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05475,Murindó,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,1043,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05789,Támesis,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,55.5226996,3192,5749,2013,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05697,El Santuario,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,66.64033962,6750,10129,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05400,La Unión,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,54.18831169,3338,6160,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05856,Valparaíso,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,54.47042641,1188,2181,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR02,Bajo Cauca,05495,Nechí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,43.2486298,2604,6021,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05809,Titiribí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,38.72443488,1439,3716,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05142,Caracolí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,57.24819545,1031.04,1801,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05044,Anzá,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,17.37629459,453,2607,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05125,Caicedo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,20.39496084,599,2937,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05887,Yarumal,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,65.185192,8504.712,13047,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR02,Bajo Cauca,05154,Caucasia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,87.13131601,24417.68,28024,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05631,Sabaneta,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,94.7589935,30305.8213,31982,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05670,San Roque,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,32.70154714,2434.9572,7446,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05380,La Estrella,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,86.93387782,21075.38,24243,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05310,Gómez Plata,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,48.8759971,2022,4137,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05145,Caramanta,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,49.03414235,969.8953356,1978,2016,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05051,Arboletes,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,28.95612059,2699,9321,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05440,Marinilla,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,83.32327378,13805,16568,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05361,Ituango,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,26.52379627,1906,7186,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05789,Támesis,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,39.11283225,2222,5681,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05055,Argelia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,2532,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05674,San Vicente Ferrer,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,87.30305839,5652,6474,2014,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05490,Necoclí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,41.7500465,4938.613,11829,2019,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05138,Cañasgordas,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,33.39072917,1634.8101,4896,2019,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05150,Carolina del Príncipe,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,84.66017088,1238.5783,1463,2019,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05266,Envigado,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,97.84071078,78964.30245,80707,2019,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05674,San Vicente Ferrer,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,88.69674579,5642,6361,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05093,Betulia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,33.15153876,1702,5134,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05042,Santa Fé de Antioquia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,63.82145339,5313.77421,8326,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05647,San Andrés de Cuerquía,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,45.19326065,912,2018,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05240,Ebéjico,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,28.63465368,1294,4519,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05660,San Luis,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,4836,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR01,Valle de Aburrá,05360,Itagüí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,92.00311602,68500,74454,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05190,Cisneros,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,3306,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR02,Bajo Cauca,05154,Caucasia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,62.35123468,14039.004,22516,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05021,Alejandría,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,57.54593176,877,1524,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05321,Guatapé,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,0,0,2724,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05034,Andes,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,16.0303446,1986.32,12391,2015,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05679,Santa Bárbara,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,66.64106222,6073,9113,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05240,Ebéjico,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,37.92212952,1909,5034,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05664,San Pedro de los Milagros,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,61.58868335,5094,8271,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,57.35150925,7068,12324,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05353,Hispania,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,67.03125,1287,1920,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05665,San Pedro de Urabá,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,31.91303878,2922.596091,9158,2017,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05736,Segovia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,73.6301443,9286.9701,12613,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05789,Támesis,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,77.64061464,4357.9677,5613,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR03,Magdalena Medio,05591,Puerto Triunfo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,33.33261649,1827.294036,5482,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,58.84207486,6570.8945,11167,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR02,Bajo Cauca,05790,Tarazá,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,41.96255301,3663.750503,8731,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR09,Urabá,05837,Turbo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,60.63118778,21863,36059,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05125,Caicedo,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,23.67026042,636.2566,2688,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05364,Jardín,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,62.8462383,2953.7732,4700,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR07,Oriente,05021,Alejandría,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,57.54866587,966.2421,1679,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR04,Nordeste,05040,Anorí,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,39.69990908,2401.4475,6049,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR06,Occidente,05044,Anzá,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,34.2070621,803.1818182,2348,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR05,Norte,05854,Valdivia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,28.8358897,1338.562,4642,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
Municipal,SR08,Suroeste,05282,Fredonia,Planeta,6,Agua limpia y saneamiento,6.1,Agua potable segura y asequible,6.1.1.P,Cobertura de viviendas con agua potable,47.53729605,4131.4664,8691,2020,AEA - Anuario Estadístico de Antioquia- SSSA - Secretaría Seccional de Salud de Antioquia,Porcentaje
